Time,In,Out,UtilIn,UtilOut,Error,Discards,SpikeMG,ChangePointMG
19/Jan/2024 05:33:00,6450,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 05:36:00,5444,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 05:39:00,6608,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 05:42:00,6216,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 05:45:00,6163,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 05:48:00,6392,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 05:51:00,5940,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 05:54:00,6178,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 05:57:00,5652,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:00:00,6869,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:03:00,6072,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:06:00,6102,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:09:00,6108,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:12:00,6373,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:15:00,5922,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:18:00,6730,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:21:00,5614,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:24:00,6354,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:27:00,6545,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:30:00,5876,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:33:00,6526,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:36:00,5864,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:39:00,6733,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:42:00,6446,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:45:00,5670,3628,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:48:00,6374,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:51:00,5880,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:54:00,6202,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 06:57:00,7019,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:00:00,5614,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:03:00,6298,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:06:00,5616,3628,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:09:00,6674,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:12:00,6545,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:15:00,5558,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:18:00,6016,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:21:00,5953,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:24:00,6316,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:27:00,6198,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:30:00,5902,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:33:00,6507,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:36:00,6371,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:39:00,6449,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:42:00,5882,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:45:00,6012,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:48:00,6431,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:51:00,6067,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:54:00,6699,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 07:57:00,5515,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:00:00,6298,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:03:00,6421,3957,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:06:00,6015,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:09:00,6564,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:12:00,6388,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:15:00,5918,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:18:00,6241,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:21:00,5728,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:24:00,6655,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:27:00,6182,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:30:00,6358,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:33:00,5386,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:36:00,6412,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:39:00,6143,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:42:00,6528,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:45:00,6296,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:48:00,5596,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:51:00,6257,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:54:00,5598,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 08:57:00,6314,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:00:00,6262,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:03:00,6371,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:06:00,6224,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:09:00,5652,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:12:00,6257,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:15:00,6464,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:18:00,6038,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:21:00,6070,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:24:00,5953,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:27:00,6465,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:30:00,6109,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:33:00,6320,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:36:00,5973,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:39:00,6014,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:42:00,6089,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:45:00,6543,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:48:00,5822,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:51:00,6713,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:54:00,5638,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 09:57:00,6315,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:00:00,7271,11647,0.10%,0.10%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:03:00,6045,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:06:00,6013,3627,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:09:00,5503,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:12:00,6142,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:15:00,5385,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:18:00,6181,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:21:00,5841,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:24:00,5610,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:27:00,5955,3627,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:30:00,6070,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:33:00,6088,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:36:00,5157,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:39:00,6028,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:42:00,5536,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:45:00,6086,3627,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:48:00,5825,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:51:00,5727,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:54:00,6142,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 10:57:00,5652,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:00:00,5800,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:03:00,5977,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:06:00,5894,3627,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:09:00,5711,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:12:00,5895,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:15:00,6011,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:18:00,5744,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:21:00,5103,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:24:00,6506,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:27:00,7918,11311,0.10%,0.10%,0.00%,0.00%,0.80,0.00
19/Jan/2024 11:30:00,5195,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:33:00,5916,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:36:00,5288,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:39:00,6433,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:42:00,5820,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:45:00,5858,3627,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:48:00,5823,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:51:00,5572,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:54:00,6183,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 11:57:00,5822,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:00:00,5766,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:03:00,5686,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:06:00,5765,3627,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:09:00,5881,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:12:00,5900,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:15:00,5987,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:18:00,5955,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:21:00,5387,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:24:00,5899,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:27:00,5815,3683,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:30:00,6430,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:33:00,5955,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:36:00,5445,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:39:00,5800,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:42:00,5703,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:45:00,6183,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:48:00,6207,3627,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:51:00,5230,3571,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:54:00,5899,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 12:57:00,5785,3571,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:00:00,7476,11646,0.10%,0.10%,0.00%,0.00%,0.60,0.00
19/Jan/2024 13:03:00,5672,3626,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:06:00,5401,3627,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:09:00,5159,3573,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:12:00,5727,3573,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:15:00,5501,3573,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:18:00,5159,3573,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:21:00,5824,3573,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:24:00,5216,3573,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:27:00,5992,3629,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:30:00,5311,3573,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:33:00,5273,3573,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:36:00,5428,3573,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:39:00,5897,3573,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:42:00,5558,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:45:00,5198,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:48:00,5159,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:51:00,5347,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:54:00,5502,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 13:57:00,6187,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:00:00,5106,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:03:00,5233,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:06:00,5555,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:09:00,5919,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:12:00,5468,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:15:00,5332,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:18:00,5347,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:21:00,5575,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:24:00,5579,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:27:00,5388,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:30:00,5579,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:33:00,5388,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:36:00,5405,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:39:00,5483,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:42:00,5388,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:45:00,5271,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:48:00,5977,3630,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:51:00,5162,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:54:00,5388,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 14:57:00,5653,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:00:00,5332,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:03:00,5842,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:06:00,5198,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:09:00,5444,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:12:00,5597,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:15:00,5463,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:18:00,5291,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:21:00,5388,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:24:00,5412,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:27:00,5388,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:30:00,5537,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:33:00,5668,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:36:00,5276,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:39:00,5582,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:42:00,5575,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:45:00,5274,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:48:00,5726,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:51:00,5104,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:54:00,5499,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 15:57:00,5446,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:00:00,6032,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:03:00,5106,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:06:00,5104,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:09:00,5669,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:12:00,6260,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:15:00,5106,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:18:00,5274,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:21:00,5461,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:24:00,5575,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:27:00,5521,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:30:00,5274,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:33:00,5597,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:36:00,5502,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:39:00,5294,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:42:00,5161,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:45:00,5783,3575,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:48:00,5885,3631,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:51:00,5335,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:54:00,5219,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 16:57:00,5348,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:00:00,5669,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:03:00,5335,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:06:00,5753,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:09:00,5293,3631,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:12:00,5348,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:15:00,5615,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:18:00,7060,11664,0.10%,0.10%,0.00%,0.00%,0.60,0.00
19/Jan/2024 17:21:00,5313,3631,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:24:00,5348,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:27:00,5468,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:30:00,6032,3631,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:33:00,5447,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:36:00,5161,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:39:00,4993,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:42:00,5729,3575,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:45:00,5976,3575,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:48:00,5483,3631,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:51:00,5107,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:54:00,5234,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 17:57:00,5576,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:00:00,6302,3575,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:03:00,5031,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:06:00,5404,3631,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:09:00,5442,3631,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:12:00,5938,3575,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:15:00,5163,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:18:00,5583,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:21:00,5143,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:24:00,5535,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:27:00,5882,3575,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:30:00,5087,3631,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:33:00,5753,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:36:00,5161,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:39:00,5687,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:42:00,5542,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:45:00,5389,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:48:00,5331,3631,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:51:00,5785,3575,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:54:00,5259,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 18:57:00,5710,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:00:00,5503,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:03:00,5234,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:06:00,5658,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:09:00,5199,3631,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:12:00,5824,3575,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:15:00,5333,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:18:00,5177,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:21:00,5389,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:24:00,5525,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:27:00,5938,3575,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:30:00,5257,3631,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:33:00,5403,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:36:00,5275,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:39:00,6074,3575,0.10%,0.00%,0.00%,0.00%,0.00,0.00
19/Jan/2024 19:42:00,5447,3575,0.00%,0.00%,0.00%,0.00%,0.00,0.00
